customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,Age,address,postcode,state,country,property_valuation,Valid_Address
676,Curtis,,M,51.0,1968-05-19,Senior Editor,,High Net Worth,N,"$1,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000.00",Yes,14.0,51.0,4 Sunfield Circle,2194.0,NSW,Australia,8.0,1.0
677,El,Toupe,M,59.0,1997-07-28,Senior Cost Accountant,Financial Services,Mass Customer,N,â¢,No,5.0,22.0,5 Lyons Alley,2216.0,NSW,Australia,10.0,1.0
678,Ambur,Symcoxe,F,57.0,1995-08-31,Accounting Assistant II,IT,High Net Worth,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,2.0,24.0,96910 Sugar Point,4352.0,QLD,Australia,7.0,1.0
679,Yolande,Whild,F,29.0,1974-10-21,Registered Nurse,Health,Mass Customer,N,â¦testâ§,No,12.0,45.0,558 Maple Court,2557.0,NSW,Australia,9.0,1.0
680,Gay,Pickersgill,U,22.0,,,IT,High Net Worth,N,,Yes,,0.0,9114 Union Center,2209.0,NSW,Australia,7.0,1.0
681,Jobyna,Elgey,F,55.0,1978-09-18,VP Product Management,Manufacturing,Mass Customer,N,â©testâ©,Yes,17.0,41.0,76 Hanson Junction,2147.0,NSW,Australia,9.0,1.0
682,Ole,Euplate,M,53.0,1971-03-16,Health Coach IV,Health,Affluent Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,7.0,48.0,3 Sheridan Park,2548.0,NSW,Australia,8.0,1.0
683,Brennan,Gagen,M,60.0,1962-05-16,,Manufacturing,Mass Customer,N,,Yes,10.0,57.0,40545 Forster Point,2262.0,NSW,Australia,7.0,1.0
684,Malvin,,M,88.0,1987-07-03,Desktop Support Technician,Financial Services,Mass Customer,N,"<>?:""{}|_+",No,14.0,32.0,8425 Jackson Terrace,2763.0,NSW,Australia,9.0,1.0
685,Booth,Birkin,U,28.0,,Senior Developer,IT,Mass Customer,N,,No,,0.0,39035 Westerfield Plaza,2463.0,NSW,Australia,4.0,1.0
686,Hallie,Le feaver,F,60.0,1954-07-17,GIS Technical Architect,Argiculture,High Net Worth,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,5.0,65.0,8234 Riverside Park,2481.0,NSW,Australia,9.0,1.0
687,Welby,Ninnotti,M,25.0,1959-02-10,Executive Secretary,Retail,High Net Worth,N,â°â´âµ,Yes,5.0,60.0,4535 Daystar Parkway,2072.0,NSW,Australia,12.0,1.0
688,Baron,Bullus,M,90.0,1969-02-15,Junior Executive,Health,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,9.0,50.0,95 Fallview Avenue,3155.0,VIC,Australia,8.0,1.0
689,Hamnet,Berford,M,91.0,1966-05-19,Senior Developer,Entertainment,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,Yes,16.0,53.0,75826 Bellgrove Trail,3095.0,VIC,Australia,10.0,1.0
690,Lindsey,,M,95.0,1987-03-27,Assistant Professor,,Affluent Customer,N,â¡,Yes,17.0,32.0,64080 Susan Park,4207.0,QLD,Australia,7.0,1.0
691,Carver,Carwardine,M,29.0,1954-08-25,,Financial Services,Affluent Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,5.0,65.0,8179 Veith Pass,2577.0,NSW,Australia,7.0,1.0
692,Goraud,Ayling,M,42.0,1987-12-25,Database Administrator IV,Property,Mass Customer,N,ð,No,7.0,32.0,5 Maple Parkway,2160.0,NSW,Australia,9.0,1.0
693,Bambi,Hebblethwaite,F,46.0,1970-10-27,,Financial Services,Affluent Customer,N,,Yes,19.0,49.0,0 Carey Drive,4110.0,QLD,Australia,4.0,1.0
694,Lilith,Lanning,F,66.0,1968-12-28,Media Manager III,Health,Mass Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,13.0,51.0,1 Moose Avenue,2017.0,NSW,Australia,8.0,1.0
695,Kevan,Kubal,M,36.0,1977-11-30,Engineer II,Health,High Net Worth,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,11.0,42.0,02 Bartelt Center,2745.0,NSW,Australia,8.0,1.0
696,Arch,Gaitskill,M,57.0,1966-02-06,Programmer Analyst II,,Affluent Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,6.0,53.0,0650 Sachs Circle,2769.0,NSW,Australia,10.0,1.0
697,Weston,Brokenshaw,M,25.0,1986-11-29,Environmental Specialist,Entertainment,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,No,10.0,33.0,16420 Veith Crossing,4214.0,QLD,Australia,7.0,1.0
698,Ellette,Fahy,F,90.0,1996-07-20,Human Resources Manager,Manufacturing,High Net Worth,N,-$1.00,Yes,1.0,23.0,81310 Charing Cross Plaza,3805.0,VIC,Australia,7.0,1.0
699,Mirabella,Richter,F,16.0,1972-08-04,Account Representative IV,IT,Affluent Customer,N,ï¼ï¼ï¼,Yes,16.0,47.0,37430 Merrick Center,2770.0,NSW,Australia,6.0,1.0
700,Josias,Mulliner,M,67.0,1990-02-20,,Financial Services,Mass Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,4.0,29.0,6046 Sheridan Way,2322.0,NSW,Australia,3.0,1.0
701,Ransell,Ruler,M,18.0,1956-05-01,Food Chemist,Health,Mass Customer,N,ð©ð½,Yes,8.0,63.0,537 Packers Street,4562.0,QLD,Australia,5.0,1.0
702,Zorina,Bosomworth,F,72.0,1960-02-09,Help Desk Technician,,Mass Customer,N,(ï½¡â â âï½¡),No,8.0,59.0,6 Briar Crest Court,2117.0,NSW,Australia,12.0,1.0
703,Ethelda,,F,66.0,1966-10-31,,Property,Mass Customer,N,1/0,No,15.0,53.0,4 Lillian Plaza,2283.0,NSW,Australia,6.0,1.0
704,Lindsay,Acaster,F,49.0,1998-12-08,Research Nurse,Health,Mass Customer,N,â¢,No,4.0,21.0,70836 Colorado Plaza,2571.0,NSW,Australia,11.0,1.0
705,Eddie,Yekel,M,48.0,1964-01-16,Quality Engineer,Retail,High Net Worth,N,-1.00E+02,No,14.0,55.0,15 Emmet Street,2233.0,NSW,Australia,10.0,1.0
706,Kane,Gaffer,M,44.0,1990-01-06,Media Manager IV,Financial Services,High Net Worth,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,Yes,5.0,29.0,8 Dottie Court,3480.0,VIC,Australia,1.0,1.0
707,Homere,Rounds,M,97.0,1973-07-23,Executive Secretary,,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,Yes,7.0,46.0,520 Stephen Pass,3011.0,VIC,Australia,9.0,1.0
708,Idalina,Wilcot,F,31.0,1987-02-15,Safety Technician II,IT,Mass Customer,N,<img src=x onerror=alert('hi') />,Yes,10.0,32.0,18939 Upham Hill,3551.0,VIC,Australia,3.0,1.0
709,Holly,Cavil,F,83.0,1979-12-11,Accountant III,Financial Services,Mass Customer,N,1'; DROP TABLE users--,Yes,5.0,40.0,4222 Porter Lane,3136.0,VIC,Australia,9.0,1.0
710,Benton,Oakly,M,76.0,1970-03-01,Sales Representative,Retail,High Net Worth,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,13.0,49.0,1721 Nobel Junction,2753.0,NSW,Australia,8.0,1.0
711,Audrey,Vickerman,F,60.0,1972-03-03,,,Affluent Customer,N,0,No,7.0,47.0,30550 Pierstorff Lane,3093.0,VIC,Australia,7.0,1.0
712,Norine,Antonik,F,22.0,1961-05-20,,IT,Mass Customer,N,â«testâ«,No,14.0,58.0,6 Morning Drive,2232.0,NSW,Australia,9.0,1.0
713,Adena,Northedge,F,34.0,1994-09-26,Help Desk Technician,,Mass Customer,N,testâ testâ«,Yes,4.0,25.0,646 Mariners Cove Place,3023.0,VIC,Australia,6.0,1.0
714,Burtie,Scintsbury,M,12.0,1964-07-13,,Manufacturing,High Net Worth,N,1.00E+02,Yes,15.0,55.0,51 Londonderry Trail,2153.0,NSW,Australia,10.0,1.0
715,Royal,Shinn,M,50.0,1968-09-07,Junior Executive,,Mass Customer,N,!@#$%^&*(),No,6.0,51.0,4086 Darwin Terrace,2176.0,NSW,Australia,9.0,1.0
716,Trescha,Preshous,F,31.0,1979-11-09,Social Worker,Health,Mass Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,11.0,40.0,4033 Hermina Road,2304.0,NSW,Australia,7.0,1.0
717,Basilius,Spieck,M,65.0,1976-11-20,VP Product Management,Manufacturing,Mass Customer,N,"''''""",Yes,11.0,43.0,37 Banding Avenue,2567.0,NSW,Australia,9.0,1.0
718,Cathe,Lorriman,F,38.0,1978-02-18,Engineer I,Manufacturing,Mass Customer,N,ï»¿,Yes,7.0,41.0,8080 Victoria Plaza,4217.0,QLD,Australia,11.0,1.0
719,Pattin,Weathey,M,2.0,1953-12-30,Administrative Officer,Retail,Mass Customer,N,-1.00E+02,No,14.0,66.0,14254 Hallows Parkway,4615.0,QLD,Australia,1.0,1.0
720,Darrel,Canet,M,67.0,1931-10-23,Recruiting Manager,Retail,Affluent Customer,N,1;DROP TABLE users,No,6.0,88.0,78 Glacier Hill Drive,2026.0,NSW,Australia,10.0,1.0
721,Harmonia,Cornock,F,84.0,1993-08-09,Account Representative III,,Affluent Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,Yes,1.0,26.0,6 Fulton Road,3174.0,VIC,Australia,8.0,1.0
722,Stewart,Brosoli,M,69.0,1956-03-17,Marketing Manager,IT,Mass Customer,N,"__ï¾(,_,*)",No,5.0,63.0,76 Londonderry Park,2777.0,NSW,Australia,9.0,1.0
723,Madelina,Marte,F,41.0,1963-08-20,Food Chemist,Health,Mass Customer,N,<script>alert('hi')</script>,Yes,6.0,56.0,68861 School Hill,2199.0,NSW,Australia,9.0,1.0
724,Heinrik,Norcock,M,7.0,1975-08-05,Analog Circuit Design manager,Financial Services,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,4.0,44.0,09 Bartelt Lane,2190.0,NSW,Australia,8.0,1.0
725,Gage,Crossan,M,61.0,1965-08-27,Design Engineer,Health,High Net Worth,N,-1.00E+02,Yes,19.0,54.0,29639 Porter Center,4221.0,QLD,Australia,8.0,1.0
726,Norma,Blackbourn,F,69.0,1978-02-10,Information Systems Manager,Health,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,10.0,41.0,5811 Moulton Drive,2766.0,NSW,Australia,8.0,1.0
727,Lenci,Duerden,M,98.0,1978-10-10,Senior Editor,Manufacturing,Mass Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,3.0,41.0,80027 Ryan Terrace,3551.0,VIC,Australia,3.0,1.0
728,Winthrop,Corser,M,60.0,1956-10-03,VP Accounting,Financial Services,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,8.0,63.0,8 Kingsford Hill,3429.0,VIC,Australia,6.0,1.0
729,Ammamaria,Standbridge,F,30.0,1973-10-23,Analog Circuit Design manager,Health,Affluent Customer,N,,No,11.0,46.0,8044 Emmet Hill,3150.0,VIC,Australia,9.0,1.0
730,Robb,Poll,M,42.0,1968-07-25,Web Designer IV,,Mass Customer,N,"''''""",No,14.0,51.0,2249 Havey Hill,3183.0,VIC,Australia,10.0,1.0
731,Lorenza,Cawthorne,F,57.0,1969-12-04,,,Mass Customer,N,0,No,6.0,50.0,1855 Stang Terrace,2145.0,NSW,Australia,9.0,1.0
732,Bonita,Gethins,F,71.0,1967-01-21,Actuary,Financial Services,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,5.0,52.0,2 Riverside Trail,2154.0,NSW,Australia,11.0,1.0
733,Ham,Mayoh,M,25.0,1973-11-30,,Manufacturing,Mass Customer,N,-0.5,No,13.0,46.0,98 Esker Junction,2192.0,NSW,Australia,10.0,1.0
734,Leicester,Fynes,M,34.0,1980-07-06,Programmer III,Retail,Affluent Customer,N,åè£½æ¼¢èª,No,11.0,39.0,9984 Pankratz Road,2145.0,NSW,Australia,10.0,1.0
735,Khalil,Pennings,M,33.0,1965-04-20,Assistant Manager,Financial Services,Mass Customer,N,1,Yes,11.0,54.0,324 Mifflin Road,2290.0,NSW,Australia,7.0,1.0
736,Sansone,Eastcourt,M,41.0,1974-05-24,Help Desk Operator,,High Net Worth,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,No,8.0,45.0,2726 Cardinal Way,3073.0,VIC,Australia,5.0,1.0
737,Sisely,Oppy,F,75.0,1983-07-11,Systems Administrator III,,Mass Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,16.0,36.0,3 Talisman Place,4811.0,QLD,Australia,2.0,1.0
738,Bunnie,Whines,F,51.0,1984-12-08,,Argiculture,Mass Customer,N,",./;'[]\-=",Yes,9.0,35.0,282 West Trail,4005.0,QLD,Australia,5.0,1.0
739,Arnie,Zorn,M,36.0,1964-12-13,Senior Editor,Manufacturing,Mass Customer,N,Ù¡Ù¢Ù£,No,8.0,55.0,08260 Jay Court,3191.0,VIC,Australia,11.0,1.0
740,Farr,Butterick,M,9.0,1994-08-18,,Financial Services,Affluent Customer,N,,No,6.0,25.0,12 6th Hill,4810.0,QLD,Australia,2.0,1.0
741,Cristionna,Mapes,F,16.0,1979-02-15,,,Mass Customer,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,No,11.0,40.0,0297 Merchant Avenue,4121.0,QLD,Australia,9.0,1.0
742,Dexter,Robelin,M,55.0,1966-04-24,Senior Developer,Manufacturing,Mass Customer,N,1,No,15.0,53.0,1 Monica Street,2100.0,NSW,Australia,9.0,1.0
743,Pattin,Morican,M,89.0,1981-04-06,VP Accounting,Financial Services,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,13.0,38.0,0272 Pankratz Hill,2031.0,NSW,Australia,10.0,1.0
744,Heinrik,,M,54.0,1977-08-30,Graphic Designer,Manufacturing,Affluent Customer,N,ï½ï½¨(Â´âï½â©,Yes,14.0,42.0,2 North Crossing,3111.0,VIC,Australia,11.0,1.0
745,Dotty,Maylott,F,84.0,1978-03-22,,Manufacturing,Mass Customer,N,-0.5,Yes,13.0,41.0,345 Dovetail Avenue,4305.0,QLD,Australia,5.0,1.0
746,Aldo,Waistall,M,47.0,1964-07-29,Business Systems Development Analyst,,Affluent Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,17.0,55.0,2826 Huxley Center,3137.0,VIC,Australia,8.0,1.0
747,Eula,Bruni,F,91.0,1978-04-24,Database Administrator II,,Mass Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,7.0,41.0,61043 Summer Ridge Junction,2229.0,NSW,Australia,11.0,1.0
748,Linet,Postill,F,51.0,1981-04-21,VP Marketing,Financial Services,High Net Worth,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,7.0,38.0,56045 Express Avenue,2176.0,NSW,Australia,9.0,1.0
749,Andreas,Cosin,M,47.0,1972-08-01,Environmental Specialist,Argiculture,Mass Customer,N,(ï½¡â â âï½¡),No,19.0,47.0,760 Forest Dale Place,3068.0,VIC,Australia,12.0,1.0
750,Izaak,Gisborne,M,42.0,1995-04-08,Analyst Programmer,Retail,Affluent Customer,N,1;DROP TABLE users,Yes,7.0,24.0,99 Wayridge Place,2263.0,NSW,Australia,8.0,1.0
751,Amie,Dufty,F,41.0,2001-10-31,Business Systems Development Analyst,Financial Services,Affluent Customer,N,nil,No,1.0,18.0,5 Dahle Trail,2117.0,NSW,Australia,10.0,1.0
752,Kalil,Palombi,M,13.0,1961-06-27,Speech Pathologist,Financial Services,High Net Worth,N,1.00E+96,No,12.0,58.0,62215 Delaware Plaza,4118.0,QLD,Australia,3.0,1.0
753,Josy,St. Quentin,F,82.0,1970-03-07,Food Chemist,Health,Affluent Customer,Y,-0.5,Yes,6.0,49.0,37 Dorton Street,2594.0,NSW,Australia,3.0,1.0
754,Patsy,Beefon,F,15.0,1979-07-28,Senior Financial Analyst,Financial Services,Mass Customer,N,NIL,No,14.0,40.0,00 Evergreen Center,3850.0,VIC,Australia,4.0,1.0
755,Baily,Imison,M,31.0,1993-07-13,Senior Cost Accountant,Financial Services,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,4.0,26.0,80 Maple Avenue,2536.0,NSW,Australia,4.0,1.0
756,Carin,Lauthian,F,65.0,1974-09-25,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,Yes,16.0,45.0,43 Jana Way,3750.0,VIC,Australia,7.0,1.0
757,Kinsley,Klimus,M,91.0,1977-05-13,Environmental Tech,Financial Services,Mass Customer,N,â¦testâ§,No,18.0,42.0,195 Knutson Place,4019.0,QLD,Australia,8.0,1.0
758,Teena,Birrel,F,99.0,1967-04-07,,Manufacturing,High Net Worth,N,åè£½æ¼¢èª,Yes,11.0,52.0,9 Melby Park,2197.0,NSW,Australia,10.0,1.0
759,Mitchel,Schimek,M,89.0,1963-04-18,Clinical Specialist,Health,High Net Worth,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,13.0,56.0,4 Vahlen Junction,2227.0,NSW,Australia,10.0,1.0
760,Shamus,Fyndon,M,46.0,1978-03-02,Assistant Professor,,Mass Customer,N,ï½ï½¨(Â´âï½â©,Yes,18.0,41.0,6330 Monica Way,2540.0,NSW,Australia,9.0,1.0
761,Vaughan,McCromley,M,12.0,1977-11-27,Media Manager II,Health,Affluent Customer,N,$1.00,Yes,4.0,42.0,7101 Gulseth Hill,2293.0,NSW,Australia,9.0,1.0
762,Kerwin,Jossel,M,91.0,1980-03-06,Environmental Specialist,,Mass Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,22.0,39.0,983 2nd Road,2560.0,NSW,Australia,8.0,1.0
763,Benita,Cuffley,F,95.0,1987-11-05,Computer Systems Analyst IV,Manufacturing,Affluent Customer,N,-1,No,12.0,32.0,08 Vidon Center,2143.0,NSW,Australia,5.0,1.0
764,Samuel,Stiff,M,40.0,1977-03-16,Environmental Tech,Financial Services,Mass Customer,N,<script>alert('hi')</script>,Yes,22.0,42.0,36 Helena Drive,4305.0,QLD,Australia,1.0,1.0
765,Valeria,Chazette,F,50.0,1984-08-31,,Retail,Affluent Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),No,16.0,35.0,20554 Orin Place,3630.0,VIC,Australia,1.0,1.0
766,Nonna,Hun,F,16.0,1975-04-22,,Retail,Mass Customer,N,â«testâ«,Yes,14.0,44.0,3903 Messerschmidt Park,2164.0,NSW,Australia,8.0,1.0
767,Gustav,Kos,M,70.0,1955-12-16,Budget/Accounting Analyst II,Manufacturing,High Net Worth,N,$1.00,No,11.0,64.0,64 Muir Lane,2148.0,NSW,Australia,8.0,1.0
768,Alexia,Wolford,F,5.0,1974-01-14,Web Developer IV,Argiculture,Affluent Customer,N,"""'",Yes,21.0,45.0,06495 Swallow Terrace,2759.0,NSW,Australia,9.0,1.0
769,Cameron,Letherbury,M,65.0,1961-12-28,Analog Circuit Design manager,IT,Mass Customer,N,-1,No,12.0,58.0,033 Loftsgordon Center,2150.0,NSW,Australia,8.0,1.0
770,Zara,Maccaddie,F,10.0,1984-02-05,Software Consultant,IT,High Net Worth,N,ð¾ ð ð ð ð ð ð ð,Yes,13.0,35.0,80 Scofield Alley,3121.0,VIC,Australia,10.0,1.0
771,Lammond,MacGeffen,M,12.0,1964-03-12,,,Affluent Customer,N,â«testâ«,Yes,8.0,55.0,64 Milwaukee Pass,4350.0,QLD,Australia,4.0,1.0
772,Lorianna,Vidyapin,F,12.0,1998-12-26,Community Outreach Specialist,Entertainment,Mass Customer,N,-1.00E+02,No,4.0,21.0,50851 Vahlen Avenue,2567.0,NSW,Australia,7.0,1.0
773,Robbie,Handaside,M,77.0,1985-02-12,,Financial Services,Affluent Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,20.0,34.0,88 Bay Drive,4305.0,QLD,Australia,3.0,1.0
774,Phelia,Perotti,F,79.0,1998-11-27,Operator,Manufacturing,High Net Worth,N,1.00E+02,No,1.0,21.0,0 Thompson Road,3183.0,VIC,Australia,8.0,1.0
775,Nikita,Kilby,M,66.0,1982-09-21,Accounting Assistant IV,Manufacturing,Affluent Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,No,4.0,37.0,99 Elka Street,4350.0,QLD,Australia,4.0,1.0
776,Stanley,Seven,M,30.0,1980-09-24,Financial Analyst,Financial Services,High Net Worth,N,â©testâ©,No,20.0,39.0,2699 Crest Line Way,4869.0,QLD,Australia,4.0,1.0
777,Wolfgang,Tarrier,M,2.0,1993-01-09,Paralegal,Financial Services,High Net Worth,N,"'""''''""",No,4.0,26.0,6 Melody Trail,2145.0,NSW,Australia,9.0,1.0
778,Stacy,Pozzi,M,24.0,1976-11-17,Assistant Professor,Manufacturing,High Net Worth,N,1.00E+02,No,13.0,43.0,90 New Castle Trail,2137.0,NSW,Australia,9.0,1.0
779,Maddy,Larrat,F,1.0,1992-02-10,Staff Accountant III,Health,High Net Worth,N,"''''""",No,7.0,27.0,2570 Wayridge Park,2093.0,NSW,Australia,9.0,1.0
780,Kim,,F,24.0,1973-10-12,Professor,Financial Services,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,20.0,46.0,70 Old Gate Street,2354.0,NSW,Australia,3.0,1.0
781,Elvis,O'Leagham,M,80.0,1958-11-15,Legal Assistant,Manufacturing,Mass Customer,N,ð,No,17.0,61.0,3 Magdeline Terrace,2190.0,NSW,Australia,10.0,1.0
782,Bevvy,Siegertsz,F,30.0,1976-08-29,Geological Engineer,Manufacturing,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,17.0,43.0,36744 Birchwood Center,4019.0,QLD,Australia,3.0,1.0
783,Rudd,Strangeways,M,6.0,1985-07-25,Information Systems Manager,Retail,Affluent Customer,N,â¡,No,14.0,34.0,68 Chinook Street,4814.0,QLD,Australia,2.0,1.0
784,Frederik,Duckett,M,10.0,1977-01-24,Accounting Assistant III,IT,High Net Worth,N,âââ,Yes,22.0,42.0,0 Valley Edge Plaza,3201.0,VIC,Australia,6.0,1.0
785,Anthea,Guesford,F,48.0,1979-08-26,Assistant Professor,Manufacturing,Mass Customer,N,0,Yes,18.0,40.0,8 Starling Trail,2282.0,NSW,Australia,8.0,1.0
786,Francklin,Ubanks,M,34.0,1985-02-14,,Financial Services,Affluent Customer,N,á,No,16.0,34.0,3 Crest Line Plaza,2223.0,NSW,Australia,10.0,1.0
